[-160.381,106.119,-47.6077]	6504.031032	[-20.4161,-2.12599,126.023]
[-160.402,106.134,-47.5145]	6504.039969	[-66.1382,-44.1772,134.597]
[-160.43,106.152,-47.4044]	6504.049156	[-123.309,16.8452,107.115]
[-160.475,106.177,-47.2518]	6504.058202	[-148.994,39.0991,118.351]
[-160.53,106.203,-47.0711]	6504.066897	[-54.9705,-63.0623,104.593]
[-160.588,106.228,-46.8914]	6504.076442	[-71.7799,-1.1072,102.554]
[-160.661,106.255,-46.6692]	6504.08521	[-45.6431,-54.7798,87.7319]
[-160.752,106.288,-46.4146]	6504.094293	[-102.157,40.821,81.0447]
[-160.834,106.315,-46.1878]	6504.10336	[-45.0219,-19.3084,80.3759]
[-160.977,106.369,-45.8195]	6504.112404	[-115.703,94.8737,74.3393]
[-161.191,106.454,-45.2875]	6504.121407	[-64.1006,62.2677,75.9525]
[-161.487,106.583,-44.5747]	6504.130529	[-66.6677,86.2514,70.8269]
[-161.685,106.671,-44.0866]	6504.139526	[5.69585,5.44411,77.9332]
[-161.894,106.774,-43.581]	6504.148527	[-44.82,89.6546,71.2724]
[-162.213,106.959,-42.8269]	6504.157656	[-42.56,150.567,30.1511]
[-162.576,107.183,-41.9243]	6504.166433	[68.2667,-7.75547,39.9143]
[96.4229,63.2075,-10.4415]	6504.175652	[56.2974,-35.8663,-36.1733]
[95.7687,62.9889,-10.7505]	6504.184654	[-18.6381,-35.1981,-33.7337]
[94.4252,62.7738,-11.0921]	6504.193778	[-90.7173,-33.3386,-36.6419]
[92.4053,62.5327,-11.5488]	6504.20258	[-165.126,-37.4691,-49.7514]
[89.7357,62.2314,-11.9628]	6504.211786	[-241.882,-39.645,-44.0649]
[86.3967,61.9007,-12.365]	6504.220909	[-318.841,-43.1827,-42.9827]
[82.4805,61.5374,-12.6959]	6504.229905	[-393.387,-46.9613,-36.0686]
[78.0814,61.0923,-13.0311]	6504.238909	[-454.352,-54.6988,-36.5708]
[73.26,60.5858,-13.2612]	6504.247963	[-502.887,-60.041,-25.6217]
[68.1489,60.028,-13.5237]	6504.257004	[-530.338,-64.9553,-29.1398]
[62.7913,59.4649,-13.711]	6504.266033	[-552.675,-65.2004,-21.3516]
[57.2652,58.9477,-13.8485]	6504.275166	[-557.838,-59.4569,-16.031]
[51.6385,58.4533,-13.9952]	6504.284095	[-573.27,-58.387,-17.6385]
[45.9518,57.9989,-14.1361]	6504.293154	[-569.956,-53.0571,-16.6524]
[40.2989,57.5985,-14.2481]	6504.302156	[-566.107,-47.6721,-13.7201]
[34.7006,57.25,-14.366]	6504.311274	[-553.747,-41.4299,-14.0454]
[29.2365,56.9693,-14.4547]	6504.320313	[-545.784,-34.7406,-11.1164]
[23.936,56.7456,-14.5473]	6504.329282	[-537.244,-28.9001,-11.5848]
[18.781,56.5671,-14.6438]	6504.338403	[-521.278,-23.0378,-11.5496]
[13.8386,56.4652,-14.7409]	6504.347455	[-509.064,-15.1547,-11.646]
[9.11285,56.4131,-14.8116]	6504.3564	[-498.913,-9.92818,-8.98033]
[4.50871,56.3981,-14.8632]	6504.365618	[-480.514,-4.86935,-6.53198]
[-6.91219,56.3396,-14.8144]	6504.392339	[-457.919,5.02574,2.17825]
[-10.8743,56.8636,-14.6407]	6504.401441	[-410.557,17.5149,0.541912]
[-14.3732,57.3675,-14.5466]	6504.410653	[-371.2,29.8843,-0.635468]
[-17.372,57.9115,-14.5123]	6504.419514	[-339.792,42.2268,-3.22702]
[-20.0965,58.5069,-14.5526]	6504.42883	[-301.267,52.1652,-8.05735]
[-22.3545,59.1551,-14.7214]	6504.437831	[-267.086,60.4058,-20.3969]
[-24.2495,59.8557,-14.9664]	6504.446781	[-231.74,68.2364,-27.6201]
[-25.8287,60.6085,-15.297]	6504.455952	[-193.891,74.2866,-35.425]
[-27.0112,61.4116,-15.7358]	6504.464905	[-157.834,81.0622,-47.0127]
[-27.8608,62.2575,-16.3321]	6504.473916	[-120.322,86.4656,-63.2634]
[-28.3586,63.1888,-17.0573]	6504.482872	[-83.2023,96.3889,-77.0522]
[-28.5373,64.2338,-17.9427]	6504.492036	[-45.197,107.85,-92.7443]
[-28.3401,65.453,-18.9963]	6504.500998	[-8.25341,127.161,-111.321]
[-27.8464,66.8782,-20.2534]	6504.510209	[27.5265,147.244,-130.89]
[-27.0035,68.5399,-21.6499]	6504.519154	[62.5688,173.811,-147.243]
[-25.8862,70.4212,-23.2618]	6504.528166	[95.0722,196.822,-169.674]
[-24.5513,72.5359,-24.9831]	6504.537278	[120.448,220.286,-180.234]
[-23.008,74.8532,-26.8177]	6504.546332	[142.529,241.341,-192.023]
[-21.3354,77.3329,-28.7859]	6504.555275	[159.443,261.417,-208.491]
[-19.5896,80.0394,-30.8192]	6504.564282	[168.705,285.127,-214.897]
[-17.7935,82.9197,-32.8981]	6504.573403	[176.592,303.141,-219.368]
[-15.9477,86.004,-34.9813]	6504.58216	[185.282,333.444,-225.672]
[-14.0805,89.3942,-37.0942]	6504.591389	[185.227,355.668,-221.895]
[-12.1844,93.0338,-39.1363]	6504.600475	[188.1,383.563,-215.59]
[-10.2396,97.0976,-41.3118]	6504.610837	[179.989,389.599,-208.776]
[-8.2021,101.687,-43.4532]	6504.621094	[183.806,434.763,-203.508]
[-6.19301,106.7,-45.4813]	6504.631298	[178.864,472.729,-192.065]
[-4.26589,112.129,-47.4399]	6504.641658	[170.405,507.059,-183.878]
[-2.45304,117.853,-49.2208]	6504.651741	[163.747,545.792,-171.572]
[-0.734395,123.942,-50.6845]	6504.662174	[152.245,561.605,-137.629]
[0.81524,129.931,-51.7576]	6504.67101	[154.379,629.314,-118.532]
[2.29343,136.056,-52.8088]	6504.680302	[146.019,620.556,-111.951]
[3.67982,141.95,-53.4995]	6504.689287	[141.14,601.908,-77.039]
[4.94851,147.685,-53.9202]	6504.698076	[133.943,602.572,-49.9358]
[6.141,153.429,-54.271]	6504.707468	[121.971,575.009,-38.9598]
[7.17479,158.703,-54.4986]	6504.71633	[112.861,558.493,-30.5378]
[8.0958,163.818,-54.3312]	6504.725462	[99.861,532.954,15.1675]
[8.87334,168.506,-54.0444]	6504.73439	[87.5825,500.853,24.5708]
[9.52854,172.604,-53.5867]	6504.743574	[73.5116,428.706,43.4759]
[10.0385,176.098,-53.0644]	6504.752607	[60.6088,377.1,45.2805]
[10.3992,178.965,-52.5577]	6504.761549	[45.9073,319.856,43.6459]
[10.5829,181.149,-52.0635]	6504.770722	[26.5599,245.602,43.7249]
[10.595,182.639,-51.6755]	6504.779658	[9.7343,185.585,33.6124]
[10.4367,183.335,-51.219]	6504.788575	[-8.30926,107.063,41.9608]
[10.1242,183.336,-50.8278]	6504.797655	[-24.7697,37.0351,36.2578]
[9.62825,182.462,-50.3923]	6504.806789	[-42.6538,-45.1294,40.2841]
[8.94934,180.696,-50.0104]	6504.815561	[-59.7477,-129.424,33.366]
[8.12421,178.077,-49.7683]	6504.824512	[-75.8081,-230.401,19.7878]
[7.14992,174.703,-49.6114]	6504.833935	[-89.9928,-317.282,12.0358]
[6.02264,170.548,-49.4805]	6504.84291	[-107.382,-422.921,9.31765]
[4.8236,165.629,-49.3822]	6504.851716	[-118.529,-540.706,6.62677]
[3.55237,160.038,-49.3013]	6504.861043	[-125.053,-598.547,5.89659]
[2.22106,153.802,-49.2535]	6504.870087	[-131.959,-669.268,2.2612]
[0.851362,147.051,-49.1273]	6504.87897	[-139.311,-733.998,11.0619]
[-0.512739,139.864,-48.8969]	6504.888168	[-137.214,-740.161,22.2318]
[-1.82863,132.494,-48.4755]	6504.897018	[-134.825,-761.974,43.2866]
[-3.08129,124.967,-47.8171]	6504.906191	[-126.742,-737.733,68.4811]
[-4.23002,117.513,-47.0424]	6504.915278	[-115.832,-717.63,80.1845]
[-5.23708,110.323,-46.1195]	6504.924285	[-102.287,-693.377,96.8993]
[-6.10549,103.458,-44.997]	6504.933163	[-89.2577,-675.644,119.759]
[-6.89132,96.7308,-43.7102]	6504.942463	[-79.1596,-644.314,133.91]
[-7.61514,90.4495,-42.3122]	6504.951384	[-76.2111,-641.272,148.066]
[-8.31029,84.3245,-40.7433]	6504.960389	[-73.5169,-635.651,165.371]
[-8.99107,78.3484,-39.0781]	6504.969538	[-71.8112,-622.817,173.597]
[-9.62926,72.5617,-37.3023]	6504.978536	[-68.8121,-623.194,186.928]
[-10.2395,66.9036,-35.4457]	6504.987582	[-66.0672,-614.116,195.347]
[-10.799,61.5488,-33.5545]	6504.996426	[-62.3636,-600.279,202.944]
[-11.3218,56.4186,-31.5758]	6505.005658	[-56.6636,-560.949,207.389]
[-11.7935,51.8257,-29.6511]	6505.014654	[-52.8179,-522.975,203.366]
[-12.2663,47.7128,-27.8253]	6505.023664	[-52.898,-475.469,192.659]
[-12.7645,44.1296,-26.1178]	6505.032753	[-55.0632,-418.685,179.159]
[-13.2876,41.1075,-24.6978]	6505.041754	[-58.096,-364.202,151.233]
[-13.8652,38.7076,-23.3261]	6505.050778	[-63.4824,-298.578,146.65]
[-14.5157,36.84,-22.2154]	6505.059914	[-70.1543,-239.483,119.34]
[-15.2659,35.65,-21.2273]	6505.068953	[-80.7813,-173.049,108.213]
[-16.1492,35.1454,-20.442]	6505.077902	[-94.7691,-105.444,88.4754]
[-17.1477,35.1781,-20.0143]	6505.087085	[-104.903,-42.5835,50.6639]
[-18.2461,35.8752,-19.9034]	6505.095961	[-118.15,24.7448,20.1004]
[-19.5166,37.1126,-19.9831]	6505.105025	[-135.202,91.1492,-1.82398]
[-21.0099,39.0063,-20.0888]	6505.113806	[-162.017,165.049,-3.73071]
[-22.8293,41.364,-20.3783]	6505.123138	[-188.212,217.536,-24.4165]
[-25.0025,44.2634,-20.7916]	6505.132149	[-227.195,275.234,-34.3631]
[-27.5679,47.6088,-21.2635]	6505.14115	[-268.234,328.479,-39.9758]
[-30.5116,51.2234,-21.7026]	6505.150326	[-306.65,360.61,-37.7693]
[-33.7972,54.9906,-22.0417]	6505.159281	[-350.831,382.901,-27.2072]
[-37.4223,58.7581,-22.2173]	6505.168279	[-390.514,381.651,-10.8258]
[-41.344,62.3886,-22.1651]	6505.177442	[-418.136,355.221,12.6441]
[-45.4563,65.7368,-21.8768]	6505.186458	[-442.253,321.176,38.4216]
[-49.7584,68.7264,-21.3533]	6505.195226	[-472.954,286.412,64.995]
[-54.3772,71.3665,-20.5012]	6505.204459	[-491.085,240.029,96.8656]
[-59.1666,73.5885,-19.2948]	6505.213599	[-508.12,198.239,135.267]
[-64.0848,75.3812,-17.7287]	6505.222555	[-526.272,159.173,175.798]
[-69.1297,76.7315,-16.0023]	6505.231361	[-549.201,119.197,193.981]
[-74.2364,77.7047,-14.0083]	6505.240601	[-535.953,80.0214,216.974]
[-79.2043,78.3443,-11.8085]	6505.249669	[-525.503,54.9339,240.614]
[-83.9006,78.6823,-9.44585]	6505.258463	[-506.995,31.1366,263.017]
[-163.791,109.888,-8.07067]	6505.267714	[-253.929,92.827,-39.8105]
[-164.267,109.671,-8.36085]	6505.276917	[540.494,-292.497,-25.4426]
[-163.042,107.859,-8.89205]	6505.285695	[788.307,-452.091,-16.4473]
[-159.731,104.594,-9.22789]	6505.297434	[385.514,-351.262,-6.31384]
[-108.34,78.6701,-0.620693]	6505.308325	[-982.764,23.404,-93.0962]
[-47.1872,174.943,63.5803]	6505.323038	[-279.876,960.708,429.821]
[-107.681,78.2434,0.12214]	6505.3313	[-52.4019,-60.2681,32.0628]
[-107.372,78.0148,0.495826]	6505.340277	[16.0923,-53.6975,54.6977]
[-106.556,77.3083,1.13335]	6505.349515	[98.6875,-156.63,-93.5559]
[-105.84,76.7133,1.59389]	6505.358677	[64.7569,-52.4617,-14.5765]
[-104.772,75.9169,2.02027]	6505.367544	[158.144,-92.6432,-31.8173]
[-103.493,75.0935,2.20534]	6505.376493	[152.395,-61.3777,-83.7282]
[-101.669,74.1079,2.06433]	6505.385785	[206.627,-73.0898,-106.795]
[-99.1709,72.9961,1.4547]	6505.394699	[262.717,-78.7815,-133.314]
[-95.7498,71.7527,0.202538]	6505.403787	[310.99,-80.5881,-162.722]
[-91.6105,70.5054,-1.66894]	6505.412543	[364.677,-87.6395,-195.183]
[-86.7204,69.2822,-4.0701]	6505.421933	[406.776,-87.4478,-207.812]
[-81.7604,68.1894,-6.58042]	6505.430936	[455.086,-94.6083,-231.376]
[-77.2573,67.282,-8.71508]	6505.440026	[499.188,-97.1474,-230.565]
[-72.3993,66.3363,-10.9304]	6505.448799	[546.93,-103.645,-243.552]
[-67.1388,65.3498,-13.2145]	6505.458078	[570.76,-105.289,-242.362]
[-61.5548,64.3653,-15.4859]	6505.466884	[616.44,-106.258,-242.966]
[-55.5652,63.3809,-17.7275]	6505.476162	[631.008,-102.013,-227.486]
[-49.2428,62.412,-19.9286]	6505.48516	[662.525,-100.388,-224.098]
[-42.5992,61.4418,-22.1043]	6505.494174	[683.656,-100.648,-221.233]
[-35.6818,60.5054,-24.2721]	6505.503289	[691.85,-96.0805,-219.052]
[-28.5158,59.5641,-26.3257]	6505.512282	[717.696,-97.5298,-207.066]
[-21.118,58.5821,-28.2973]	6505.521295	[739.031,-102.486,-199.578]
[-1.02494,56.1138,-32.5546]	6505.548408	[762.297,-108.607,-183.691]
[8.42176,54.6717,-34.449]	6505.557584	[778.242,-111.502,-146.815]
[16.9506,53.4122,-35.9042]	6505.56657	[791.456,-111.223,-122.818]
[25.0705,52.2606,-37.1095]	6505.575578	[797.56,-109.658,-110.008]
[32.8826,51.2422,-38.0725]	6505.584654	[795.895,-100.662,-92.7771]
[40.425,50.3563,-38.8797]	6505.593651	[799.344,-90.5872,-83.7265]
[67.4888,48.9819,-40.9578]	6505.629781	[809.166,0.314071,-75.8825]
[72.1441,49.0731,-41.6205]	6505.638697	[830.619,9.10576,-103.73]
[77.5185,49.2021,-42.5737]	6505.647702	[834.172,14.7151,-132.038]
[83.4151,49.5702,-43.1445]	6505.656919	[814.585,41.8029,-78.699]
[74.2281,136.038,85.9827]	6505.73829	[-57.977,-89.1765,-18.5044]
[73.9781,135.857,86.0937]	6505.747274	[-129.978,-105.369,47.5025]
[-166.4,115.272,-6.50804]	6505.756254	[-44.9791,22.455,18.8501]
[-166.384,115.215,-6.45719]	6505.765252	[-25.574,14.0978,10.8673]
[-166.364,115.052,-6.42788]	6505.774233	[-18.7709,-5.64125,8.01661]
[-166.108,114.962,-6.47955]	6505.78345	[18.3825,2.83962,-4.39133]
[-166.03,114.745,-6.51275]	6505.792669	[-9.11653,-19.5966,-0.956572]
[100.395,54.9742,-48.7477]	6505.801302	[-938.029,-58.8382,244.728]
[95.8347,54.9195,-47.8979]	6505.810496	[-843.267,-20.6557,172.392]
[90.9938,55.0879,-47.3723]	6505.819578	[-780.491,12.6563,105.927]
[85.7491,55.4824,-46.9636]	6505.828487	[-750.773,43.1689,73.5735]
[80.285,56.24,-46.8947]	6505.837693	[-694.245,85.9333,17.5069]
[74.6718,57.4593,-47.0087]	6505.846549	[-658.019,143.416,-11.948]
[69.039,59.1872,-47.4234]	6505.855747	[-603.123,200.446,-52.3105]
[63.5219,61.4648,-48.0027]	6505.864768	[-562.837,267.529,-70.8728]
[58.2652,64.3068,-48.8535]	6505.873819	[-511.705,333.651,-103.8]
[53.3193,67.6944,-49.9734]	6505.882736	[-472.715,399.24,-135.864]
[-167.044,113.125,-8.48017]	6505.891772	[-489.261,285.603,-98.3864]
[-166.914,112.268,-8.72774]	6505.900922	[184.201,-330.112,14.3775]
[-166.488,111.404,-8.93429]	6505.909836	[151.133,-179.729,-15.0522]
[-166.21,110.756,-9.14999]	6505.918783	[59.3119,-99.8654,-20.0564]
[-166.035,110.315,-9.42162]	6505.928099	[31.9254,-54.7543,-28.2283]
[-167.167,110.918,-9.79356]	6505.936821	[-230.834,136.393,-44.4347]
[17.4643,163.351,-68.1489]	6506.045549	[29.8507,557.305,-17.0992]
[17.8356,168.506,-68.238]	6506.054646	[46.9467,528.485,-8.72386]
[18.3642,173.484,-68.341]	6506.063437	[62.4357,514.707,-11.0584]
[18.9938,177.989,-68.1774]	6506.072661	[68.3858,450.512,18.8223]
[19.703,182.114,-68.1413]	6506.081594	[77.3162,437.216,3.24115]
[20.4536,185.794,-67.9559]	6506.090674	[79.781,392.294,19.8434]
[21.1971,188.905,-67.6675]	6506.09969	[78.3748,344.33,30.6827]
[21.9288,191.63,-67.2918]	6506.10879	[77.2156,307.832,40.0184]
[22.6418,193.99,-66.9159]	6506.117916	[73.6074,274.782,38.8532]
[23.2964,195.842,-66.5364]	6506.126829	[69.0516,230.712,39.9788]
[23.9002,197.316,-66.2267]	6506.135768	[63.948,191.292,32.5926]
[24.4402,198.344,-65.8539]	6506.144851	[56.77,145.411,38.9477]
[24.864,198.797,-65.5207]	6506.153989	[45.7074,85.8418,35.4122]
[25.1259,198.622,-65.1918]	6506.16309	[31.7328,20.9146,39.0424]
[25.2793,198.007,-64.8837]	6506.17216	[17.8523,-35.3421,36.2216]
[25.3283,196.911,-64.607]	6506.180966	[3.0267,-92.3867,28.2657]
[25.2328,195.226,-64.3746]	6506.190075	[-14.5172,-157.435,20.5198]
[24.9698,193.02,-64.1267]	6506.199218	[-32.0165,-215.027,25.6311]
[24.5346,190.289,-63.9555]	6506.208281	[-50.0313,-281.522,13.8266]
[23.9376,187.161,-63.8559]	6506.217166	[-67.5425,-330.628,7.10281]
[23.1618,183.483,-63.7776]	6506.2261	[-84.9413,-396.213,7.36069]
[22.226,179.221,-63.7109]	6506.235222	[-97.6277,-451.737,6.46571]
[21.1824,174.53,-63.7454]	6506.244412	[-104.312,-477.116,-7.09826]
[19.969,168.984,-63.7038]	6506.253144	[-111.004,-527.848,7.75683]
[18.7337,162.861,-63.626]	6506.262378	[-107.935,-557.243,8.29687]
[17.7056,157.225,-63.4552]	6506.271376	[-103.644,-581.954,18.7477]
[16.7379,151.431,-63.1212]	6506.280469	[-98.8475,-599.036,35.7709]
[15.8522,145.51,-62.7248]	6506.289409	[-91.6983,-618.423,42.5981]
[15.0059,139.493,-62.1175]	6506.298683	[-86.6718,-605.161,63.934]
[14.2247,133.545,-61.5082]	6506.307564	[-82.5637,-617.905,65.3577]
[13.4461,127.582,-60.6913]	6506.316464	[-83.0636,-619.743,88.7212]
[12.6571,121.55,-59.751]	6506.325563	[-83.2539,-616.156,100.35]
[11.8622,115.64,-58.6544]	6506.334597	[-84.5575,-608.888,117.467]
[11.0497,109.818,-57.4667]	6506.343588	[-86.7624,-606.358,126.588]
[10.2043,103.94,-56.1547]	6506.352954	[-87.971,-596.625,136.804]
[9.39691,98.4955,-54.7976]	6506.361666	[-90.6072,-605.257,151.826]
[8.56251,93.0354,-53.2584]	6506.370824	[-89.9367,-581.142,166.927]
[7.78137,87.8682,-51.7234]	6506.37995	[-85.0312,-561.564,166.359]
[7.05163,82.982,-50.1678]	6506.389005	[-80.0678,-541.363,168.871]
[6.36245,78.3796,-48.4997]	6506.39805	[-76.0009,-517.931,182.07]
[5.71522,74.0961,-46.8141]	6506.406986	[-72.6439,-494.657,184.9]
[5.08135,69.921,-45.1586]	6506.41616	[-69.1843,-469.781,174.689]
[4.45346,66.0824,-43.5941]	6506.425128	[-71.7381,-448.946,171.043]
[3.76021,62.3787,-42.0019]	6506.434317	[-78.0468,-422.205,172.738]
[3.01427,59.1099,-40.4738]	6506.443066	[-90.9229,-402.439,178.302]
[2.09285,55.8361,-38.8346]	6506.452321	[-105.714,-374.865,180.665]
[1.00821,52.8778,-37.2329]	6506.46138	[-129.576,-353.722,181.465]
[-0.290677,50.2206,-35.6042]	6506.470201	[-162.705,-333.189,194.082]
[-1.92051,47.578,-33.8556]	6506.479468	[-192.117,-310.573,194.889]
[-3.78009,45.2223,-32.1349]	6506.48844	[-229.042,-290.55,199.976]
[-6.00081,42.9807,-30.3524]	6506.497612	[-265.58,-264.15,199.294]
[-8.51429,40.9921,-28.6541]	6506.506548	[-311.839,-238.732,191.624]
[-11.4099,39.232,-26.9462]	6506.5155	[-357.153,-202.575,193.76]
[-14.6878,37.7483,-25.1421]	6506.52457	[-392.081,-160.756,206.14]
[-18.2817,36.6054,-23.2311]	6506.533653	[-419.511,-119.967,218.702]
[-22.2388,35.7909,-21.2773]	6506.542658	[-455.889,-86.005,214.754]
[-26.5838,35.2869,-19.3443]	6506.551589	[-491.19,-50.4198,203.007]
[-31.4513,35.1403,-17.1846]	6506.560702	[-535.948,-0.25886,236.88]
[-36.541,35.3267,-14.8844]	6506.569782	[-545.604,31.1971,251.242]
[-42.2708,35.3932,-13.5316]	6506.578918	[-618.811,5.74942,4.79977]
[-47.0352,35.8339,-11.34]	6506.587913	[-574.381,96.9971,590.747]
[-51.8487,36.5049,-8.77605]	6506.596914	[-585.423,102.919,409.362]
[-56.8033,37.3105,-6.02219]	6506.60591	[-581.644,96.5781,349.995]
[-61.958,38.3076,-3.061]	6506.614998	[-545.225,84.7378,324.324]
[3.97027e-311,2.16763e-314,2.12291e-314]	6506.714392	[472.884,653.437,244.8]
[3.97027e-311,2.16763e-314,2.12291e-314]	6506.723352	[454.652,-1618.25,-165.142]
[2.13447e-314,-6.85457,43.8202]	6506.732576	[-54.513,-114.381,-50.5348]
[18.0198,218.249,65.8421]	6506.777596	[135.754,15.1375,116.004]
[18.3704,252.327,82.6972]	6506.786792	[96.0043,-281.169,-447.262]
[2.13447e-314,-6.85457,43.8202]	6506.804784	[-151.914,116.379,107.87]
[2.13447e-314,-6.85457,43.8202]	6506.841039	[-150.37,-469.79,-154.157]
[2.13447e-314,-6.85457,43.8202]	6506.849997	[40.023,-72.8314,12.6795]
[-60.746,41.8232,-2.13101]	6506.85903	[448.33,-45.5916,-246.321]
[2.13447e-314,-6.85457,43.8202]	6506.868027	[-6954.37,-2828.46,-3272.98]
[-47.5843,40.33,-8.41188]	6506.886207	[482.493,-52.9494,-236.435]
[-44.6791,39.9927,-9.72812]	6506.895187	[517.591,-59.4574,-238.2]
[-41.391,39.6959,-11.0294]	6506.904168	[518.072,-49.2474,-213.466]
[-37.637,39.3856,-12.4592]	6506.913117	[526.441,-45.7488,-207.107]
[-33.4473,39.1133,-13.9945]	6506.922282	[525.597,-36.7175,-197.825]
[-28.954,38.8668,-15.7154]	6506.931457	[522.643,-30.7049,-203.423]
[-24.1866,38.6851,-17.3811]	6506.940437	[533.279,-21.8235,-189.266]
[-20.1632,38.2092,-19.8694]	6506.94942	[517.987,-56.839,-320.468]
[-15.9938,37.6634,-22.0204]	6506.95852	[554.62,-69.4906,-299.536]
[-11.963,37.4031,-23.5982]	6506.96759	[543.708,-41.6495,-230.108]
[16.4052,35.2422,-31.8222]	6507.003639	[550.119,-42.0722,-67.7674]
[18.8721,35.8111,-30.8976]	6507.012563	[528.966,82.3869,134.853]
[21.5318,36.1184,-30.5773]	6507.021792	[521.78,53.2882,61.1442]
[24.5827,36.3258,-30.4896]	6507.030794	[520.771,36.6026,23.3345]
[28.7633,36.5071,-30.4944]	6507.039748	[515.276,22.888,2.12465]
[33.3906,36.5991,-30.6854]	6507.048975	[502.356,8.56423,-26.6206]
[38.0906,36.6228,-31.0238]	6507.057905	[490.248,-0.190275,-45.845]
[42.7134,36.6442,-31.3961]	6507.0669	[474.962,0.688022,-45.2511]
[47.1503,36.671,-31.8984]	6507.075662	[459.453,2.15089,-63.6676]
[51.3529,36.7646,-32.3868]	6507.085008	[424.006,10.6974,-55.0691]
[55.2263,36.9393,-32.825]	6507.094041	[391.207,20.6984,-46.2481]
[61.9081,39.2392,-33.7599]	6507.175313	[-263.567,41.7522,55.7871]
[61.8018,39.9807,-33.6186]	6507.184404	[-291.742,37.8936,63.0837]
[59.5893,40.286,-33.2195]	6507.193384	[-324.2,27.6439,57.4266]
[56.8154,40.3924,-32.7518]	6507.20253	[-358.99,17.5036,61.9796]
[53.4911,40.4071,-32.1716]	6507.211525	[-404.546,5.26564,71.1809]
[49.6653,40.263,-31.5029]	6507.220655	[-445.497,-13.5077,77.9735]
[24.7962,35.1774,-30.5739]	6507.256797	[-634.743,-126.972,139.744]
[21.6039,35.0148,-27.4908]	6507.265584	[-657.332,-54.2959,549.06]
[18.2551,34.0532,-26.9178]	6507.274694	[-660.287,-158.493,90.7704]
[14.7213,33.1173,-25.975]	6507.283699	[-662.334,-157.873,168.654]
[10.9765,32.5933,-23.1868]	6507.292898	[-640.337,-94.4102,601.555]
[6.93534,32.1152,-20.445]	6507.301761	[-637.584,-80.1708,441.503]
[2.17379,31.7501,-17.5752]	6507.310905	[-630.884,-47.8141,310.311]
[-4.83342,31.545,-13.7714]	6507.32003	[-621.504,9.16524,243.935]
[-12.1761,32.0379,-10.8229]	6507.329013	[-830.294,122.915,235.028]
[-17.5368,32.1663,-8.44711]	6507.338159	[-316.234,17.2837,156.344]
[-23.93,32.5723,-6.32553]	6507.347167	[-726.111,70.6087,194.43]
[-29.9106,33.0285,-4.41312]	6507.356157	[-572.743,76.3785,179.128]
[-43.6143,34.9718,-2.18034]	6507.365273	[-384.782,120.162,927.52]
[-45.5189,35.5349,-0.250906]	6507.374261	[-395.557,118.469,494.529]
[-46.5888,36.142,0.84632]	6507.383281	[-263.771,119.947,307.051]
[-48.7594,36.6039,0.25817]	6507.392217	[-389.581,97.818,9.85815]
[-50.2105,37.3927,1.39372]	6507.401447	[-270.999,128.756,278.817]
[-51.8659,38.2726,2.38539]	6507.410314	[-266.646,128.887,188.029]
[-53.5854,39.2516,3.17759]	6507.419405	[-248.8,131.628,113.397]
[-55.4592,40.5941,3.83877]	6507.428655	[-214.025,149.279,48.9219]
[-57.3145,42.294,4.13333]	6507.437571	[-189.214,179.389,-28.1181]
[-59.0037,44.3694,3.99201]	6507.446485	[-159.441,217.996,-91.9246]
[-60.3657,46.8819,3.47124]	6507.455773	[-111.23,261.164,-126.651]
[-61.3978,49.7987,2.45432]	6507.464669	[-71.9527,310.287,-195.664]
[-62.0446,53.1428,0.975072]	6507.473654	[-24.1059,360.686,-246.676]
[-62.061,56.9326,-0.92738]	6507.482764	[67.0829,404.633,-278.323]
[-61.7418,61.1494,-3.33556]	6507.491596	[93.1128,459.15,-351.414]
[-60.9638,65.8331,-6.12023]	6507.500853	[146.173,502.896,-357.906]
[-59.7281,71.0836,-9.14161]	6507.509591	[200.878,579.744,-362.521]
[-58.2188,76.8976,-12.4153]	6507.518865	[205.983,631.54,-377.239]
[-56.3286,83.3146,-15.6565]	6507.527952	[243.216,688.336,-328.147]
[-54.2434,90.2813,-18.905]	6507.536827	[247.774,743.327,-330.915]
[-51.9551,97.8,-21.9831]	6507.546031	[256.547,761.324,-293.356]
[-49.5185,105.687,-24.8329]	6507.555035	[264.419,773.67,-262.409]
[-46.9141,113.793,-27.4126]	6507.564036	[279.167,767.502,-229.653]
[-44.2483,121.961,-29.8073]	6507.572963	[278.072,763.673,-215.907]
[-41.5837,130.019,-31.9957]	6507.58213	[266.104,727.441,-193.915]
[-38.9108,137.575,-33.721]	6507.591162	[267.011,693.002,-143.594]
[-36.474,144.703,-35.3974]	6507.600282	[236.277,674.626,-153.597]
[-34.1376,150.943,-36.4612]	6507.609174	[233.088,618.104,-88.4256]
[-31.9839,156.533,-37.301]	6507.618279	[211.142,563.392,-73.2382]
[-30.0663,161.191,-37.9274]	6507.627369	[189.913,490.224,-59.8574]
[-28.4011,164.981,-38.2451]	6507.636368	[167.848,424.91,-35.0287]
[-27.0044,167.924,-38.316]	6507.645334	[144.841,352.637,-14.6105]
[-25.9169,170.102,-38.4706]	6507.654265	[117.671,284.57,-26.6508]
[-25.0524,171.55,-38.5195]	6507.663526	[95.0918,209.363,-16.1033]
[-24.4462,172.112,-38.5431]	6507.672544	[74.4856,131.14,-14.8666]
[-24.0586,171.966,-38.6955]	6507.681435	[54.3957,60.4172,-26.2054]
